Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,G,Gd,S,P↑,P↓,Y,ϴ1,ϴ2,ϴ3,ϴ4,W,Wd,Yd,Pd,λ,E_Low,E_High,Ö,Öd,Ödd,I,Im,Id
2016-05-24 ,70.34666442871094,71.09666442871094,69.88111114501953,70.96333312988281,2934000,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.007906457741463323,0.3875597277335664,0.3805063772472058,1.068958320319049,0.4398142032325769,-0.33571386167475736,-0.45838140625096674,0.99999990927629,1.0,9.95784592667844,67.86709009237276,80.26556359118207,-0.039282649701573046,0.008441692003225362,0.007416130447442451,1.0,0.0,0.0
2016-05-25 ,70.9477767944336,71.64555358886719,70.89778137207031,71.44889068603516,2136600,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.003409521620700028,0.9450690360214277,0.049958395729987455,1.3933304543694354,0.08628001466007554,0.672745550229713,0.5042297059522352,-0.3973969534093099,1.0,9.714461094371254,67.2916596851825,79.58671739749053,-0.023959378292441453,0.007661635704565796,-0.00039002814932978264,2.0,0.0,0.0
2016-05-26 ,71.1522216796875,71.57444763183594,70.66666412353516,70.80000305175781,2923200,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.004561635716292013,1.5569861388486381,0.07702366507431796,1.4619432409307944,0.041642579097906404,0.5120867721217528,-0.08032938905398013,-0.9999998745477185,1.0,9.707422315750895,67.27487351992487,79.5669146451495,-0.0328335451214019,-0.004437083414480224,-0.00604935955952301,1.0,0.3338336609617002,0.0
2016-05-27 ,71.11000061035156,71.49222564697266,70.47666931152344,70.7388916015625,2173500,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.0004317643595069499,1.3917018747584249,1.0243600380944533,1.038935600666793,0.7853981635339427,-0.4230513943443723,-0.46756908323306257,0.8270658202884831,1.0,9.159589487287112,65.9422798599924,77.99488319729532,-0.013716003126003622,0.00955877099769914,0.006997927206089682,0.0,-0.3326551995848449,0.0
2016-05-31 ,71.01444244384766,71.0999984741211,70.2066650390625,70.52333068847656,5581800,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.0015259629191118674,1.1781292256158662,0.9845132823009684,0.8073361232590901,0.7853981637369969,-0.04398410368557914,0.18953364532939657,-0.5589123738749269,1.0,9.152339457862201,65.92428676034983,77.97365766045485,-0.016495393462121748,-0.001389695168059063,-0.005474233082879101,-1.0,-0.9998087246048163,-0.33324443027327255
2016-06-01 ,70.25,71.0022201538086,69.72110748291016,70.85444641113281,2610000,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0023420634377562645,0.2449786634914625,1.5622962387651498,0.34835689004982207,0.8780204300437817,-0.15335266276458914,-0.054684279539505,0.9999997414702877,1.0,9.137389085045465,65.8871524586812,77.92985227458301,-0.011248557553901486,0.0026234179541101306,0.002006556561084597,0.0,-0.9993227839345188,-0.3335767625099857
2016-06-02 ,70.1066665649414,71.11111450195312,70.00111389160156,71.04888916015625,2503800,0.0,0.0,0.0011160278320312498,1.0,0.0006301261286098282,0.9993698738713902,0.0006301261286098282,0.0013702479102455898,0.917621768487833,0.7853981635496257,0.25732139464073434,1.1558036561657405,0.21289020259615485,0.183121432680372,-0.2617817242759093,0.9987397477427804,9.160389243897017,65.94426410231844,77.99722390707791,-0.009373348736740212,0.0009376044085806371,-0.0008429067727647468,1.0,1.0010328589961501,0.0002429703351487511
2016-06-03 ,71.0455551147461,71.05999755859375,70.28555297851562,70.76000213623047,2221200,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.00203715734101605,0.7853981642094016,0.8621453256308456,0.8905792440034748,0.4259210788979481,0.12874541428291192,-0.042072394156621465,-0.9999997065216396,1.0,9.359695199646978,66.43513814325405,78.57628836415509,-0.02085414280942694,-0.0057403970363433645,-0.0033390007224620008,0.0,1.0006052459478112,1.0001778214653345
2016-06-06 ,70.72555541992188,70.97000122070312,70.1522216796875,70.62444305419922,1412100,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.0009587977082533121,0.9475339924147701,1.1849093401170836,0.9791752498645957,0.24497866371879154,-0.20261145564376526,-0.1656784349633386,0.3599384019754638,1.0,9.417625379558583,66.5764854156134,78.7430320273168,-0.02489431400389563,-0.002020085597234345,0.0018601557195545098,-1.0,-0.9990951679798229,-0.00021380652416946866
2016-06-07 ,70.5566635131836,70.78221893310547,70.18555450439453,70.6544418334961,1461600,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0002123373165120993,0.7365359873396728,0.7853981635782357,0.549229601433568,0.8238813538291968,-0.09786636910474308,0.05237254326951109,0.9999991461282218,1.0,9.844100884074845,67.59936415539421,79.94972051268789,-0.03969728214181404,-0.0074014840689592045,-0.00269069923586243,0.0,-0.999574881091841,-0.9998502069638171
2016-06-08 ,70.80110931396484,71.77777862548828,70.67555236816406,71.43111419677734,2938500,0.0,0.0,0.7977774047851562,1.0,0.49077173632459575,0.5092282636754042,0.49077173632459575,0.005466230241698659,0.2832851121070528,0.7853981638120913,0.8299574199225835,1.0232365657789613,0.025645458216742162,0.06175591366074262,0.9252143161307523,0.018456527350808438,9.865365927000568,67.64957506341945,80.00895537024307,-0.029506274379784328,0.005095503881014856,0.00624849397498703,1.0,1.0000939671511255,-0.00023985655600905487
2016-06-09 ,71.02555847167969,72.39778137207031,70.79444122314453,72.02222442626953,2707200,0.0,0.0,0.7877774047851562,1.0,0.3508156151258791,0.6491843848741209,0.3508156151258791,0.004120574921197555,1.260813953091246,0.030293759918910135,0.88489184511255,0.06149096639540074,0.6399988226260621,0.30717668220466,-0.14036534145325583,0.2983687697482418,9.781667677676023,67.45152155469695,79.77530811149391,-0.018336843563119043,0.0055847154083326425,0.00024460576365889324,2.0,1.0023982790098351,0.9998344241214833
2016-06-10 ,71.3022232055664,71.71666717529297,70.75,71.28778076171875,1764900,0.0,0.0,0.7777774047851562,1.0,0.3515812126458386,0.6484187873541614,0.35077691321428106,-0.005124859660617329,1.0367345742223513,0.028563657856257026,1.042695098242165,0.14791118997503966,0.4959817755615889,-0.0720085235322366,-0.9999998918385196,0.2976418741398803,9.92846560996284,67.7981357119444,80.1842160788252,-0.03370575818289492,-0.007684457309887937,-0.00663458635911029,1.0,0.3339372976776457,0.0011521559293548034
